conversation_hash,model,variant,language,error_line,error_character,error_id,error_message,sarif_file
3f81bfc05d6a3b5de14af0dfe43087e7,gpt_oss_20b,original,java,16,34,files.java.rules.lang.security.audit.unsafe-reflection,"If an attacker can supply values that the application then uses to determine which class to instantiate or which method to invoke, the potential exists for the attacker to create control flow paths through the application that were not intended by the application developers. This attack vector may allow the attacker to bypass authentication or access control checks or otherwise cause the application to behave in an unexpected manner.",../../files/java/java_gpt_oss_20b_original.sarif
3f81bfc05d6a3b5de14af0dfe43087e7,gpt_oss_20b,original,java,50,34,files.java.rules.lang.security.audit.unsafe-reflection,"If an attacker can supply values that the application then uses to determine which class to instantiate or which method to invoke, the potential exists for the attacker to create control flow paths through the application that were not intended by the application developers. This attack vector may allow the attacker to bypass authentication or access control checks or otherwise cause the application to behave in an unexpected manner.",../../files/java/java_gpt_oss_20b_original.sarif
44030215fd3ba8501297970962fa33f5,gpt_oss_20b,original,java,75,14,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object.",../../files/java/java_gpt_oss_20b_original.sarif
4b576c3ad7fb0010cf426ccea6f77adc,gpt_oss_20b,original,java,31,36,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
4d478e6802397168a93e17806701b546,gpt_oss_20b,original,java,12,31,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
4d7444fd1afb08b7ec92631730607fae,gpt_oss_20b,original,java,24,32,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
5324e195d6614aaa6af27c9e33de8c29,gpt_oss_20b,original,java,64,30,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
5823cc205d810762fc1486f20f19bbfb,gpt_oss_20b,original,java,49,13,files.java.rules.lang.security.audit.xss.no-direct-response-writer,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",../../files/java/java_gpt_oss_20b_original.sarif
58a4ea1087b66f313f257439586e18d4,gpt_oss_20b,original,java,45,27,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
5aca47b467de285189f8dcd13033974f,gpt_oss_20b,original,java,7,32,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
5af7dfa548f420c9a2341d59666e5084,gpt_oss_20b,original,java,15,27,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
6301a3ea5a73c771697b5a33336a13ee,gpt_oss_20b,original,java,12,30,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
66697ed0c18248780d802e923e275b4e,gpt_oss_20b,original,java,29,62,files.java.rules.lang.security.audit.crypto.use-of-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use HMAC instead.,../../files/java/java_gpt_oss_20b_original.sarif
67cf8c5966a21786f42bae5da91c2f10,gpt_oss_20b,original,java,7,25,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
69bf76c1fa0af0d7821caecdc74e0e42,gpt_oss_20b,original,java,39,21,files.java.rules.lang.security.audit.command-injection-process-builder,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.,../../files/java/java_gpt_oss_20b_original.sarif
69bf76c1fa0af0d7821caecdc74e0e42,gpt_oss_20b,original,java,70,21,files.java.rules.lang.security.audit.command-injection-process-builder,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.,../../files/java/java_gpt_oss_20b_original.sarif
69bf76c1fa0af0d7821caecdc74e0e42,gpt_oss_20b,original,java,103,21,files.java.rules.lang.security.audit.command-injection-process-builder,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.,../../files/java/java_gpt_oss_20b_original.sarif
745a5fdd50ed6209a77776ecaf59b8fd,gpt_oss_20b,original,java,16,27,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
74664080e87465acfb2dca20355eaf1c,gpt_oss_20b,original,java,25,24,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
74664080e87465acfb2dca20355eaf1c,gpt_oss_20b,original,java,36,14,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object.",../../files/java/java_gpt_oss_20b_original.sarif
770d94a4672b42e4ec737da2e961f13d,gpt_oss_20b,original,java,121,9,files.java.rules.spring.security.audit.spring-csrf-disabled,CSRF protection is disabled for this configuration. This is a security risk.,../../files/java/java_gpt_oss_20b_original.sarif
78f66b5b0b14c505009d991bf1bd2b53,gpt_oss_20b,original,java,120,24,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead.",../../files/java/java_gpt_oss_20b_original.sarif
78f66b5b0b14c505009d991bf1bd2b53,gpt_oss_20b,original,java,237,25,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information.",../../files/java/java_gpt_oss_20b_original.sarif
78f66b5b0b14c505009d991bf1bd2b53,gpt_oss_20b,original,java,238,25,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information.",../../files/java/java_gpt_oss_20b_original.sarif
78f66b5b0b14c505009d991bf1bd2b53,gpt_oss_20b,original,java,243,29,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security.",../../files/java/java_gpt_oss_20b_original.sarif
7cfc5e7f05582a66b91909652342b709,gpt_oss_20b,original,java,20,6,files.java.rules.spring.security.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST').",../../files/java/java_gpt_oss_20b_original.sarif
